game,library,model_id,model_name,lane,requested_args_json,effective_args_json,args_match,property_status,fit_status,fit_seconds,fit_seconds_status,predict_status,mae,mse,rmse,hit_at_1,position_hit_at_1,all_positions_hit_at_1,best_baseline_id,baseline_mae,baseline_rmse,mae_improvement_vs_baseline,rmse_improvement_vs_baseline,hit_at_1_difference_vs_baseline,train_rows,test_rows,holdout_rows,seed,protocol_hash,data_snapshot_sha256,normalized_file_sha256,prediction_lock_sha256,overall_status,failure_class,failure_reason
loto6,statsforecast,sf-crostonclassic,CrostonClassic,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.148333333333333,41.485,6.440885032353862,0.1816666666666666,0.1816666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.23666666666666636,0.6047992258759001,-0.031666666666666704,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,93da839fb79b9148aec58ffc71d9f97118d6cedef7b775ddbb5797726cf36a21,SUCCEEDED,,nan
loto6,statsforecast,sf-crostonoptimized,CrostonOptimized,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.148333333333333,41.485,6.440885032353862,0.1816666666666666,0.1816666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.23666666666666636,0.6047992258759001,-0.031666666666666704,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,d8cfc80604cba8b6dd66cfd963d619d3dd121443111be52d7cc53130ff6a9512,SUCCEEDED,,nan
loto6,statsforecast,sf-crostonsba,CrostonSBA,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.291666666666667,42.891666666666666,6.549172975778443,0.1733333333333333,0.1733333333333333,0.0,baseline:fixed,5.385,7.045684258229762,0.09333333333333282,0.49651128245131826,-0.03999999999999998,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,b914fe203bbe6e599060a4205953b327269d8372d430d301fbbf6b555748688d,SUCCEEDED,,nan
loto6,statsforecast,sf-imapa,IMAPA,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.148333333333333,41.485,6.440885032353862,0.1816666666666666,0.1816666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.23666666666666636,0.6047992258759001,-0.031666666666666704,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,a6108379fd9264832d873965c342a238394c67ba260607acd16bc977a290652b,SUCCEEDED,,nan
loto6,statsforecast,sf-tsb,TSB,UNIVARIATE,"{""alpha_d"":0.3,""alpha_p"":0.3}","{""alpha_d"":0.3,""alpha_p"":0.3}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.423333333333333,46.99666666666667,6.855411487771297,0.18,0.18,0.0,baseline:fixed,5.385,7.045684258229762,-0.03833333333333311,0.19027277045846436,-0.0333333333333333,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,1d009b5a150238cb30c663772bdaa23d3c67994ef5551367b60598dfeb574ac9,SUCCEEDED,,nan
loto6,statsforecast,sf-mstl,MSTL,UNIVARIATE,"{""season_length"":[4]}","{""season_length"":[4]}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.22,42.96,6.554387843269576,0.185,0.185,0.0,baseline:fixed,5.385,7.045684258229762,0.16500000000000004,0.4912964149601855,-0.028333333333333294,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,237fa4dc7b944f50512e8d111dd92b91c60feff68a1ee61a4678154d0e8912a2,SUCCEEDED,,nan
loto6,statsforecast,sf-mfles,MFLES,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,6.086666666666667,60.34666666666666,7.76831169989121,0.175,0.175,0.0,baseline:fixed,5.385,7.045684258229762,-0.7016666666666671,-0.722627441661448,-0.0383333333333333,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,608a74777a7530baf5fcd546627712dbfc1d47985b4ef6bb008a20ce367821b9,SUCCEEDED,,nan
loto6,statsforecast,sf-tbats,TBATS,UNIVARIATE,"{""season_length"":[4]}","{""season_length"":[4]}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.166666666666667,42.11333333333334,6.489478664217438,0.1833333333333333,0.1833333333333333,0.0,baseline:fixed,5.385,7.045684258229762,0.21833333333333282,0.5562055940123241,-0.03,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,fc55b845d2a57255b7832013f623d5255593a2a2dc80aa36dca3c85351dff921,SUCCEEDED,,nan
loto6,statsforecast,sf-theta,Theta,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.15,41.5,6.442049363362563,0.1816666666666666,0.1816666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.23499999999999943,0.6036348948671986,-0.031666666666666704,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,50bee9b5a074a223d1ab4b3ee38534f53c66672016b810ca01e0b3eda0487c9e,SUCCEEDED,,nan
loto6,statsforecast,sf-optimizedtheta,OptimizedTheta,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.15,41.5,6.442049363362563,0.1816666666666666,0.1816666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.23499999999999943,0.6036348948671986,-0.031666666666666704,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,dc336839d2182244c7fabdbeeb9c640f48cc069df52e3161934070c9abcc05b4,SUCCEEDED,,nan
loto6,statsforecast,sf-dynamictheta,DynamicTheta,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.15,41.5,6.442049363362563,0.1816666666666666,0.1816666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.23499999999999943,0.6036348948671986,-0.031666666666666704,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,ed1f34f2a7c0d2cb622c0fee8b62b55e85e4c878acefdbae391d290dcd71dba2,SUCCEEDED,,nan
loto6,statsforecast,sf-dynamicoptimizedtheta,DynamicOptimizedTheta,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.148333333333333,41.485,6.440885032353862,0.1816666666666666,0.1816666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.23666666666666636,0.6047992258759001,-0.031666666666666704,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,86807475b527c81c6a7db513eb0d3ac0072b5aa81d48fc9f27bf639d3044d02d,SUCCEEDED,,nan
loto6,statsforecast,sf-garch,GARCH,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,12.98,248.89666666666668,15.776459256330828,0.07,0.07,0.0,baseline:fixed,5.385,7.045684258229762,-7.595000000000001,-8.730774998101065,-0.14333333333333328,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,c3cfe020acf6c3878e0ee8e98ef21511df8b6382e75cc1c45d007feb9eb6c126,SUCCEEDED,,nan
loto6,statsforecast,sf-arch,ARCH,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,13.031666666666666,250.93166666666667,15.840822790078382,0.0733333333333333,0.0733333333333333,0.0,baseline:fixed,5.385,7.045684258229762,-7.6466666666666665,-8.795138531848622,-0.13999999999999999,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,6b8e3e0ea22ce44d54718486bde7d988aa2a0d12ad4d079e8f76bb946408c2e8,SUCCEEDED,,nan
loto6,statsforecast,sf-sklearnmodel,SklearnModel,EXOGENOUS,"{""model"":{""class"":""sklearn.linear_model._base.LinearRegression"",""params"":{""copy_X"":true,""fit_intercept"":true,""n_jobs"":null,""positive"":false,""tol"":1e-06}}}","{""model"":{""class"":""sklearn.linear_model._base.LinearRegression"",""params"":{""copy_X"":true,""fit_intercept"":true,""n_jobs"":null,""positive"":false,""tol"":1e-06}}}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,NOT_APPLICABLE_UNIVARIATE,,,,,,,baseline:fixed,5.385,7.045684258229762,,,,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,,EXOGENOUS_EVALUATION_DEFERRED,StatsForecast runtime exception,primary univariate development protocol does not supply exogenous X_df
loto6,statsforecast,sf-constantmodel,ConstantModel,UNIVARIATE,"{""constant"":1.0}","{""constant"":1.0}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,18.965,478.445,21.87338565471747,0.0583333333333333,0.0583333333333333,0.0,baseline:fixed,5.385,7.045684258229762,-13.58,-14.827701396487708,-0.155,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,65ac924a6368698232886caa50330c94d780c130ad53453f1fcca5d966c5fd00,SUCCEEDED,,nan
loto6,statsforecast,sf-zeromodel,ZeroModel,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,18.965,478.445,21.87338565471747,0.0583333333333333,0.0583333333333333,0.0,baseline:fixed,5.385,7.045684258229762,-13.58,-14.827701396487708,-0.155,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,5240581be99208573e1af140e594360132b043674f6765d7d48d86f643df89c4,SUCCEEDED,,nan
loto6,statsforecast,sf-nanmodel,NaNModel,EXPECTED_NEGATIVE_CONTROL,{},{},True,EXPECTED_NEGATIVE_CONTROL,EXPECTED_NOT_APPLICABLE,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,EXPECTED_NEGATIVE_CONTROL,,,,,,,baseline:fixed,5.385,7.045684258229762,,,,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,,EXPECTED_NEGATIVE_CONTROL,numeric instability,NaNModel is retained as the expected negative control and excluded from ranking
loto6,statsforecast,sf-ucm,UCM,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.965,38.505,6.205239721396749,0.1866666666666666,0.1866666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.41999999999999993,0.8404445368330125,-0.0266666666666667,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,dd190225aabf5c133245c21ef17a5ff669763795cf27502961d7dfc91d3e5571,SUCCEEDED,,nan
loto7,statsforecast,sf-autoarima,AutoARIMA,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.032857142857143,25.024285714285718,5.002427981918951,0.2185714285714285,0.2185714285714286,0.0,baseline:fixed,4.152857142857143,5.43415126767741,0.1200000000000001,0.43172328575845853,-0.06428571428571431,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,d8d608bcf7712a6d98f9b870f983534ee1ccc8785c00d86a7cab1a5ff1350872,SUCCEEDED,,nan
loto7,statsforecast,sf-autoets,AutoETS,UNIVARIATE,"{""season_length"":4}","{""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.024285714285714,25.015714285714285,5.001571181710232,0.2171428571428571,0.2171428571428571,0.0,baseline:fixed,4.152857142857143,5.43415126767741,0.128571428571429,0.432580085967178,-0.0657142857142857,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,9bd5bd843a5f0d6b9d5d2c7a66dfeccda7a9a8cb65f7d26dde2dd6acf6363369,SUCCEEDED,,nan
loto7,statsforecast,sf-autoces,AutoCES,UNIVARIATE,"{""season_length"":4}","{""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.045714285714285,25.78857142857143,5.078244916166552,0.2114285714285714,0.2114285714285714,0.0,baseline:fixed,4.152857142857143,5.43415126767741,0.10714285714285765,0.3559063515108578,-0.0714285714285714,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,c502698c1b2bcc754e584b60a07ec7c90f958fd3c71227d7c680cba15f3da8d4,SUCCEEDED,,nan
loto7,statsforecast,sf-autotheta,AutoTheta,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.1,26.437142857142856,5.141706220423611,0.2185714285714285,0.2185714285714285,0.0,baseline:fixed,4.152857142857143,5.43415126767741,0.05285714285714338,0.29244504725379894,-0.06428571428571431,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,635a3b45ca256c6ba4247f01dff928e9cb1771f421c46c00dcf34e6ea4d8e9ae,SUCCEEDED,,nan
loto7,statsforecast,sf-automfles,AutoMFLES,UNIVARIATE,"{""n_windows"":2,""season_length"":[4],""test_size"":4}","{""n_windows"":2,""season_length"":[4],""test_size"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.4871428571428575,32.85285714285714,5.731741196430378,0.2214285714285714,0.2214285714285714,0.0,baseline:fixed,4.152857142857143,5.43415126767741,-0.3342857142857145,-0.2975899287529682,-0.061428571428571416,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,8c09eba6f1ea7cf69ecd70e1b516ce0ebbde348e950346abc64f217520e6b054,SUCCEEDED,,nan
loto7,statsforecast,sf-autotbats,AutoTBATS,UNIVARIATE,"{""season_length"":[4]}","{""season_length"":[4]}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.032857142857143,25.89,5.088221693283421,0.2171428571428571,0.2171428571428571,0.0,baseline:fixed,4.152857142857143,5.43415126767741,0.1200000000000001,0.3459295743939892,-0.0657142857142857,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,385f2cfdef7f5a991444abdb827262d0cfbfe02a02dfcd8416ad89dfc05c2e60,SUCCEEDED,,nan
loto7,statsforecast,sf-arima,ARIMA,UNIVARIATE,"{""order"":[1,0,0]}","{""order"":[1,0,0]}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.045714285714285,25.125714285714285,5.012555664101326,0.2157142857142857,0.2157142857142857,0.0,baseline:fixed,4.152857142857143,5.43415126767741,0.10714285714285765,0.42159560357608417,-0.06714285714285712,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,665b9cee926a341352fea019598891682d533d1c2262f0de7576f90dfcce3c49,SUCCEEDED,,nan
loto7,statsforecast,sf-autoregressive,AutoRegressive,UNIVARIATE,"{""lags"":1}","{""lags"":{""fixed"":null,""order"":[1,0,0]}}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.045714285714285,25.125714285714285,5.012555664101326,0.2157142857142857,0.2157142857142857,0.0,baseline:fixed,4.152857142857143,5.43415126767741,0.10714285714285765,0.42159560357608417,-0.06714285714285712,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,26db9e3e147826f56807a389ef116b87684b3ed00b3bf9d49b2a1f60138d1e2b,SUCCEEDED,,nan
loto7,statsforecast,sf-simpleexponentialsmoothing,SimpleExponentialSmoothing,UNIVARIATE,"{""alpha"":0.3}","{""alpha"":0.3}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.257142857142857,29.44,5.425863986500215,0.2357142857142857,0.2357142857142857,0.0,baseline:fixed,4.152857142857143,5.43415126767741,-0.10428571428571409,0.008287281177194572,-0.0471428571428571,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,696e126f5b66dd0d245d0826588decf9388c7a2041015c8020e4570f76243394,SUCCEEDED,,nan
loto7,statsforecast,sf-simpleexponentialsmoothingoptimized,SimpleExponentialSmoothingOptimized,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.03,25.255714285714287,5.025506371074887,0.2171428571428571,0.2171428571428571,0.0,baseline:fixed,4.152857142857143,5.43415126767741,0.12285714285714278,0.4086448966025227,-0.0657142857142857,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,c7ee83bd4b10110636bcfa868c967adf21f778d491a3f0eddcc16565c47cf945,SUCCEEDED,,nan
loto7,statsforecast,sf-seasonalexponentialsmoothing,SeasonalExponentialSmoothing,UNIVARIATE,"{""alpha"":0.3,""season_length"":4}","{""alpha"":0.3,""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.22,27.96,5.287721626560915,0.22,0.2199999999999999,0.0,baseline:fixed,4.152857142857143,5.43415126767741,-0.06714285714285673,0.14642964111649537,-0.0628571428571428,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,0013e9c97b3c07f37f7f7d756e7cf2fecdcacd0e9f43d9b484d251558c1de277,SUCCEEDED,,nan
loto7,statsforecast,sf-seasonalexponentialsmoothingoptimized,SeasonalExponentialSmoothingOptimized,UNIVARIATE,"{""season_length"":4}","{""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.048571428571429,25.494285714285716,5.0491866388841,0.2057142857142857,0.2057142857142857,0.0,baseline:fixed,4.152857142857143,5.43415126767741,0.10428571428571409,0.38496462879330995,-0.0771428571428571,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,5ac1d1246026ca6b853932808a309f44f87f4724ba8c6b922aafca1082e5db10,SUCCEEDED,,nan
loto7,statsforecast,sf-holt,Holt,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.024285714285714,25.192857142857143,5.019248663182284,0.2185714285714285,0.2185714285714285,0.0,baseline:fixed,4.152857142857143,5.43415126767741,0.128571428571429,0.4149026044951256,-0.06428571428571431,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,6d8249cad5be1b5bc919bb9a0531a5f5e97c2ec9c7a9bd95ce4d54801012a838,SUCCEEDED,,nan
loto7,statsforecast,sf-holtwinters,HoltWinters,UNIVARIATE,"{""season_length"":4}","{""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.088571428571429,25.548571428571428,5.054559469288241,0.1971428571428571,0.1971428571428571,0.0,baseline:fixed,4.152857142857143,5.43415126767741,0.06428571428571406,0.37959179838916857,-0.08571428571428572,"[539,559,579,599,619]",100,50,1,a233a38b1f1ecc924fad080ceacd01bc74d3e9b0fc9b466c823461c9097d762d,6f1eebd5c022cc592b2a7c163e439d982b1959a0880cdb75032a26f868c737b5,82471978e1cfd3d8b942e28236b7284d42f4b5bca4374dc30093f4dfcefc40cb,69a3d0a4d686fa13f8e29b1cceb9efb2098249992167f8b0db6785024e3903b3,SUCCEEDED,,nan
