game,candidate_id,source,library,task,status,reason,protocol_hash,hit_at_1_mean,hit_at_1_variance,hit_at_1_worst,hit_at_1_worst_seed,position_hit_at_1_mean,position_hit_at_1_variance,position_hit_at_1_worst,position_hit_at_1_worst_seed,all_positions_hit_at_1_mean,all_positions_hit_at_1_variance,all_positions_hit_at_1_worst,all_positions_hit_at_1_worst_seed,mae_mean,mae_variance,mae_worst,mae_worst_seed,mse_mean,mse_variance,mse_worst,mse_worst_seed,rmse_mean,rmse_variance,rmse_worst,rmse_worst_seed
bingo5,sf-conformalseasonalpool,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.5175,0.0,0.5175,1,0.5175,0.0,0.5175,1,0.03,0.0,0.03,1,1.5725,0.0,1.5725,1,3.885,0.0,3.885,1,1.9710403344427023,0.0,1.9710403344427023,1
bingo5,sf-windowaverage,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.60375,0.0,0.60375,1,0.60375,0.0,0.60375,1,0.0,0.0,0.0,1,1.33,0.0,1.33,1,2.6825,0.0,2.6825,1,1.63783393541592,0.0,1.63783393541592,1
bingo5,sf-seasonalwindowaverage,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.55625,0.0,0.55625,1,0.5562499999999999,0.0,0.5562499999999999,1,0.02,0.0,0.02,1,1.41,0.0,1.41,1,3.09,0.0,3.09,1,1.7578395831246945,0.0,1.7578395831246945,1
bingo5,sf-adida,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.585,0.0,0.585,1,0.585,0.0,0.585,1,0.02,0.0,0.02,1,1.23125,0.0,1.23125,1,2.13625,0.0,2.13625,1,1.4615915982243466,0.0,1.4615915982243466,1
bingo5,sf-crostonclassic,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.585,0.0,0.585,1,0.585,0.0,0.585,1,0.02,0.0,0.02,1,1.23125,0.0,1.23125,1,2.13625,0.0,2.13625,1,1.4615915982243466,0.0,1.4615915982243466,1
bingo5,sf-crostonoptimized,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.585,0.0,0.585,1,0.585,0.0,0.585,1,0.02,0.0,0.02,1,1.23125,0.0,1.23125,1,2.13625,0.0,2.13625,1,1.4615915982243466,0.0,1.4615915982243466,1
bingo5,sf-crostonsba,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.52625,0.0,0.52625,1,0.52625,0.0,0.52625,1,0.0,0.0,0.0,1,1.52375,0.0,1.52375,1,3.62875,0.0,3.62875,1,1.904927820154874,0.0,1.904927820154874,1
bingo5,sf-imapa,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.585,0.0,0.585,1,0.585,0.0,0.585,1,0.02,0.0,0.02,1,1.23125,0.0,1.23125,1,2.13625,0.0,2.13625,1,1.4615915982243466,0.0,1.4615915982243466,1
bingo5,sf-tsb,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.6225,0.0,0.6225,1,0.6224999999999999,0.0,0.6224999999999999,1,0.02,0.0,0.02,1,1.26625,0.0,1.26625,1,2.36625,0.0,2.36625,1,1.538262006291516,0.0,1.538262006291516,1
bingo5,sf-mstl,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.6125,0.0,0.6125,1,0.6124999999999999,0.0,0.6124999999999999,1,0.06,0.0,0.06,1,1.23625,0.0,1.23625,1,2.22625,0.0,2.22625,1,1.4920623311376773,0.0,1.4920623311376773,1
