raw_path	lexists	exists	is_symlink	symlink_target	executable	probe_status	returncode	python_version	sys_executable	sys_prefix	sys_base_prefix	is_venv	site_packages	package_count	package_fingerprint_sha256	error	stderr_tail
/mnt/e/env/ts/loto_forecast_platform/environments/moirai2-cuda13-experimental/.venv/bin/python3	True	True	True	python	True	PASS	0	3.11.14	/mnt/e/env/ts/loto_forecast_platform/environments/moirai2-cuda13-experimental/.venv/bin/python3	/mnt/e/env/ts/loto_forecast_platform/environments/moirai2-cuda13-experimental/.venv	/home/az/.local/share/uv/python/cpython-3.11-linux-x86_64-gnu	True	"[""/mnt/e/env/ts/loto_forecast_platform/environments/moirai2-cuda13-experimental/.venv/lib/python3.11/site-packages""]"	96	05b7dc9e0f1605dc44fd69fb3d4aaac7ef9461c0c58e2330f465731274f0a467		
/mnt/e/env/ts/loto_forecast_platform/environments/sktime-classic-py312/.venv/bin/python	True	True	True	/home/az/.local/share/uv/python/cpython-3.12-linux-x86_64-gnu/bin/python3.12	True	PASS	0	3.12.13	/mnt/e/env/ts/loto_forecast_platform/environments/sktime-classic-py312/.venv/bin/python	/mnt/e/env/ts/loto_forecast_platform/environments/sktime-classic-py312/.venv	/home/az/.local/share/uv/python/cpython-3.12.13-linux-x86_64-gnu	True	"[""/mnt/e/env/ts/loto_forecast_platform/environments/sktime-classic-py312/.venv/lib/python3.12/site-packages""]"	25	c88a4c45af09a5de19bb07e84a71aa3f4fc6012f4e9fb83604f3981d57acdc51		
/mnt/e/env/ts/loto_forecast_platform/environments/sktime-classic-py312/.venv/bin/python3	True	True	True	python	True	PASS	0	3.12.13	/mnt/e/env/ts/loto_forecast_platform/environments/sktime-classic-py312/.venv/bin/python3	/mnt/e/env/ts/loto_forecast_platform/environments/sktime-classic-py312/.venv	/home/az/.local/share/uv/python/cpython-3.12.13-linux-x86_64-gnu	True	"[""/mnt/e/env/ts/loto_forecast_platform/environments/sktime-classic-py312/.venv/lib/python3.12/site-packages""]"	25	c88a4c45af09a5de19bb07e84a71aa3f4fc6012f4e9fb83604f3981d57acdc51		
/mnt/e/env/ts/loto_forecast_platform/environments/sktime-core-py313/.venv/bin/python	True	True	True	/home/az/.local/share/uv/python/cpython-3.13-linux-x86_64-gnu/bin/python3.13	True	PASS	0	3.13.13	/mnt/e/env/ts/loto_forecast_platform/environments/sktime-core-py313/.venv/bin/python	/mnt/e/env/ts/loto_forecast_platform/environments/sktime-core-py313/.venv	/home/az/.local/share/uv/python/cpython-3.13.13-linux-x86_64-gnu	True	"[""/mnt/e/env/ts/loto_forecast_platform/environments/sktime-core-py313/.venv/lib/python3.13/site-packages""]"	23	855f978c83e8182cd45c94d444483bf195a21dbe426a526f6c3b0112bb388b63		
/mnt/e/env/ts/loto_forecast_platform/environments/sktime-core-py313/.venv/bin/python3	True	True	True	python	True	PASS	0	3.13.13	/mnt/e/env/ts/loto_forecast_platform/environments/sktime-core-py313/.venv/bin/python3	/mnt/e/env/ts/loto_forecast_platform/environments/sktime-core-py313/.venv	/home/az/.local/share/uv/python/cpython-3.13.13-linux-x86_64-gnu	True	"[""/mnt/e/env/ts/loto_forecast_platform/environments/sktime-core-py313/.venv/lib/python3.13/site-packages""]"	23	855f978c83e8182cd45c94d444483bf195a21dbe426a526f6c3b0112bb388b63		
/mnt/e/env/ts/loto_forecast_platform/environments/statsforecast-py313/.venv/bin/python	True	True	True	/home/az/.local/share/uv/python/cpython-3.13-linux-x86_64-gnu/bin/python3.13	True	PASS	0	3.13.13	/mnt/e/env/ts/loto_forecast_platform/environments/statsforecast-py313/.venv/bin/python	/mnt/e/env/ts/loto_forecast_platform/environments/statsforecast-py313/.venv	/home/az/.local/share/uv/python/cpython-3.13.13-linux-x86_64-gnu	True	"[""/mnt/e/env/ts/loto_forecast_platform/environments/statsforecast-py313/.venv/lib/python3.13/site-packages""]"	29	42218178dba4f7dddc2aaebc19bdedae320e867cf1ac6e4f02b804b24ab92cc9		
/mnt/e/env/ts/loto_forecast_platform/environments/statsforecast-py313/.venv/bin/python3	True	True	True	python	True	PASS	0	3.13.13	/mnt/e/env/ts/loto_forecast_platform/environments/statsforecast-py313/.venv/bin/python3	/mnt/e/env/ts/loto_forecast_platform/environments/statsforecast-py313/.venv	/home/az/.local/share/uv/python/cpython-3.13.13-linux-x86_64-gnu	True	"[""/mnt/e/env/ts/loto_forecast_platform/environments/statsforecast-py313/.venv/lib/python3.13/site-packages""]"	29	42218178dba4f7dddc2aaebc19bdedae320e867cf1ac6e4f02b804b24ab92cc9		
/mnt/e/env/ts/loto_forecast_platform/environments/sundial/.venv/bin/python	True	False	True	/home/tajim/.local/share/uv/python/cpython-3.12-linux-x86_64-gnu/bin/python3.12	False	BROKEN_SYMLINK											
/mnt/e/env/ts/loto_forecast_platform/environments/sundial/.venv/bin/python3	True	False	True	python	False	BROKEN_SYMLINK											
/mnt/e/env/ts/loto_forecast_platform/environments/tabpfn-ts/.venv/bin/python	True	True	True	/home/az/.local/share/uv/python/cpython-3.12-linux-x86_64-gnu/bin/python3.12	True	PASS	0	3.12.13	/mnt/e/env/ts/loto_forecast_platform/environments/tabpfn-ts/.venv/bin/python	/mnt/e/env/ts/loto_forecast_platform/environments/tabpfn-ts/.venv	/home/az/.local/share/uv/python/cpython-3.12.13-linux-x86_64-gnu	True	"[""/mnt/e/env/ts/loto_forecast_platform/environments/tabpfn-ts/.venv/lib/python3.12/site-packages""]"	101	0f5c23f23db6303fcdd3b8e26bc26fcd577c66098bca9c99df22735192b865e5		
/mnt/e/env/ts/loto_forecast_platform/environments/tabpfn-ts/.venv/bin/python3	True	True	True	python	True	PASS	0	3.12.13	/mnt/e/env/ts/loto_forecast_platform/environments/tabpfn-ts/.venv/bin/python3	/mnt/e/env/ts/loto_forecast_platform/environments/tabpfn-ts/.venv	/home/az/.local/share/uv/python/cpython-3.12.13-linux-x86_64-gnu	True	"[""/mnt/e/env/ts/loto_forecast_platform/environments/tabpfn-ts/.venv/lib/python3.12/site-packages""]"	101	0f5c23f23db6303fcdd3b8e26bc26fcd577c66098bca9c99df22735192b865e5		
/mnt/e/env/ts/loto_forecast_platform/environments/timesfm/.venv/bin/python	True	False	True	/home/tajim/.local/share/uv/python/cpython-3.12-linux-x86_64-gnu/bin/python3.12	False	BROKEN_SYMLINK											
/mnt/e/env/ts/loto_forecast_platform/environments/timesfm/.venv/bin/python3	True	False	True	python	False	BROKEN_SYMLINK											
/mnt/e/env/ts/loto_forecast_platform/environments/tirex/.venv/bin/python	True	False	True	/home/tajim/.local/share/uv/python/cpython-3.12-linux-x86_64-gnu/bin/python3.12	False	BROKEN_SYMLINK											
/mnt/e/env/ts/loto_forecast_platform/environments/tirex/.venv/bin/python3	True	False	True	python	False	BROKEN_SYMLINK											
